timeStamp,elapsed,label,responseCode,responseMessage,threadName,dataType,success,failureMessage,bytes,sentBytes,grpThreads,allThreads,URL,Latency,IdleTime,Connect
1726214327918,2596,第62条请求,200,OK,线程组 1-1,text,true,,614,565,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=4e570c0b-e6ea-437a-9d7d-180da78c7662&t=1726214327917,2595,0,1
1726214330517,2589,第63条请求,200,OK,线程组 1-1,text,true,,639,598,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=8c359113-0387-4878-9959-a31c3c9a26c2&t=1726214330517,2588,0,1
1726214333111,4188,第64条请求,200,OK,线程组 1-1,text,true,,329,589,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=1b6e82de-a907-49e2-9249-e0352d55991d&t=1726214333111,4187,0,2
1726214337302,3672,第65条请求,200,OK,线程组 1-1,text,true,,1279,574,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=d7ec6902-191a-4aab-9d18-40a586c7ae33&t=1726214337302,3671,0,2
1726214340977,3140,第66条请求,200,OK,线程组 1-1,text,true,,400,600,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=1e8ab30a-3ae4-4f49-a9a5-8bc43ea1bbb3&t=1726214340976,3140,0,0
1726214344123,2088,第67条请求,200,OK,线程组 1-1,text,true,,453,589,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=ec8a8cca-1602-4299-bde1-5505daadff86&t=1726214344121,2088,0,1
1726214346214,2618,第68条请求,200,OK,线程组 1-1,text,true,,760,593,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=38498f35-3fcd-4d04-9e4f-95231c9830c6&t=1726214346213,2617,0,1
1726214348836,2340,第69条请求,200,OK,线程组 1-1,text,true,,604,566,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=d14dad94-2cab-48d3-b506-bf084222184c&t=1726214348834,2339,0,1
1726214351179,1850,第70条请求,200,OK,线程组 1-1,text,true,,348,612,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=09198992-a04f-4f72-86dd-bb329adfd82e&t=1726214351177,1850,0,0
1726214353032,2695,第71条请求,200,OK,线程组 1-1,text,true,,702,582,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=aa35bcc3-b792-4805-b4df-61ee6fd03362&t=1726214353031,2695,0,1
1726214355729,3268,第72条请求,200,OK,线程组 1-1,text,true,,837,571,1,1,https://api-test-us.aosulife.com/v1/im/getService?uuid=9e554c5b-8f60-42f7-9992-4bc5e8daba44&t=1726214355729,3267,0,1
